Format,OpenLAP Export
Venue,Michigan 2014
Vehicle,FEB_SN3_30kW
Driver,OpenLap
Device
Comment
Date,25/01/2024
Time,18:26:58
Frequency,50





distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
m,s,m/s,m,m/s,rad/s,m/s/s,m/s/s,m/s/s,ratio,Pa,N,deg,deg,deg,N,N,N,N,N,N,N.m,N.m,W,rpm,,kg,J,J


23.444218,1.320000,15.960171,0.000000,15.050158,1.036298,-8.207724,15.596615,17.625731,0.000000,1616512.375000,159.980255,20.796694,6.418733,1.306996,-285.799652,-155.386215,0.000000,-3.574111,-3288.312012,-3574.111328,0.000000,0.000000,0.000000,1902.234741,1.000000,0.001249,58964.144531,20637.451172
23.742231,1.340000,15.927343,0.000000,14.878102,1.028339,-8.708465,15.299756,17.604740,0.000000,1723389.000000,170.557449,20.850824,6.435440,1.282120,-279.299164,-151.851959,0.000000,-3.567611,-3288.312012,-3567.611084,0.000000,0.000000,0.000000,1880.488159,1.000000,0.001249,58964.144531,20637.451172
24.036327,1.360000,15.859239,0.000000,14.697577,1.023901,-9.085149,15.048805,17.578686,0.000000,1804413.500000,178.576126,20.989735,6.478313,1.261090,-272.565552,-148.190979,0.000000,-3.560878,-3288.312012,-3560.877441,0.000000,0.000000,0.000000,1857.671021,1.000000,0.001249,58964.144531,20637.451172
24.326752,1.380000,15.701717,0.000000,14.514837,1.029957,-9.184336,14.949301,17.545197,0.000000,1827433.000000,180.854294,21.351648,6.590015,1.252751,-265.832825,-144.530472,0.000000,-3.554145,-3288.312012,-3554.144775,0.000000,0.000000,0.000000,1834.574097,1.000000,0.001249,58964.144531,20637.451172
24.613609,1.400000,15.477958,0.000000,14.334132,1.044461,-9.075918,14.970837,17.507290,0.000000,1807004.625000,178.832581,21.895336,6.757820,1.254556,-259.256104,-140.954788,0.000000,-3.547568,-3288.312012,-3547.568359,0.000000,0.000000,0.000000,1811.734131,1.000000,0.001249,58964.144531,20637.451172
24.896965,1.420000,15.229368,0.000000,14.157454,1.063014,-8.869057,15.048920,17.468296,0.000000,1765922.500000,174.766815,22.531149,6.954058,1.261099,-252.904327,-137.501373,0.000000,-3.541216,-3288.312012,-3541.216309,0.000000,0.000000,0.000000,1789.403320,1.000000,0.001249,58964.144531,20637.451172
25.176899,1.440000,14.979939,0.000000,13.985447,1.082765,-8.631567,15.142388,17.430059,0.000000,1718356.000000,170.059326,23.200151,7.160541,1.268932,-246.795227,-134.179916,0.000000,-3.535107,-3288.312012,-3535.107178,0.000000,0.000000,0.000000,1767.662842,1.000000,0.001249,58964.144531,20637.451172
25.453541,1.460000,14.701560,0.000000,13.820896,1.107975,-8.241123,15.312653,17.390297,0.000000,1638704.000000,162.176483,23.989996,7.404320,1.283200,-241.020020,-131.040009,0.000000,-3.529332,-3288.312012,-3529.332031,0.000000,0.000000,0.000000,1746.864624,1.000000,0.001249,58964.144531,20637.451172
25.727104,1.480000,14.400510,0.000000,13.667521,1.138687,-7.665718,15.562696,17.349083,0.000000,1520236.000000,150.452133,24.897621,7.684451,1.304154,-235.698364,-128.146683,0.000000,-3.524010,-3288.312012,-3524.010254,0.000000,0.000000,0.000000,1727.479126,1.000000,0.001249,58964.144531,20637.451172
25.997845,1.500000,14.111714,0.000000,13.527348,1.170394,-6.995197,15.832288,17.308899,0.000000,1381713.125000,136.743042,25.822447,7.969891,1.326746,-230.886703,-125.530632,0.000000,-3.519199,-3288.312012,-3519.198730,0.000000,0.000000,0.000000,1709.762207,1.000000,0.001249,58964.144531,20637.451172
